Date,Peak Wind Gust kmh,Mid Wind Gust kmh,Valley Wind Gust kmh,Peak Wind Speed kmh,Mid Wind Speed kmh,Valley Wind Speed kmh,Min Peak Temp,Max Peak Temp,Peak Feels Like,Mid Min Temp,Mid Max Temp,Mid Feels Like,Valley Min Temp,Valley Max Temp,Valley Feels Like,Inversion,Peak Weather2,Peak Weather5,Mid Weather2,Mid Weather5,Valley Weather2,Valley Weather5,Peak Rain mm,Mid Rain mm,Valley Rain mm,Peak Snow cm,Mid Snow cm,Valley Snow cm,Thunder Chance,Thunder,Total Peak Loss cm,Peak Wind Loss cm,Peak Snow depth cm,Total Mid Loss cm,Mid Wind Loss cm,Mid Snow depth cm,Total base Loss cm,Base Wind Loss cm,Base Snow depth cm,Wind Dir,Ranger Snow Cm,Ranger Snow depth cm,Ranger Rainfall,Arena snow,Arena Snow depth cm,Arena Rainfall
24/07/2032,10,6,3,5,3,2,8,12,8,11,15,11,13,15,13,,Rain,Mod Rain,Rain,Mod Rain,Rain,Rain Showers,12,11,2,0,0,0,0,,34,1,0,107,0,0,66,0,0,S,0,0,1,0,0,0
25/07/2032,10,7,4,4,2,1,6,9,6,11,13,11,16,23,16,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,4,1,0,2,0,0,9,0,0,S,0,0,0,0,0,0
26/07/2032,0,0,0,0,0,0,9,11,9,14,22,14,19,23,19,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,6,0,0,8,0,0,2,0,0,SE,0,0,0,0,0,0
27/07/2032,1,0,0,1,0,0,6,6,6,11,19,11,16,17,16,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,4,0,0,4,0,0,2,0,0,SE,0,0,0,0,0,0
28/07/2032,7,4,2,4,2,1,9,11,9,11,16,11,14,17,14,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,10,7,5,0,0,0,0,,63,1,0,46,0,0,70,0,0,S,0,0,2,0,0,2
29/07/2032,1,0,0,1,0,0,3,7,3,5,8,5,8,8,8,,Sleet,Sleet Showers,Rain,Rain Showers,Rain,Rain Showers,4,3,5,0,0,0,0,,20,0,0,27,0,0,63,0,0,SE,0,0,4,0,0,1
30/07/2032,8,5,2,6,3,2,3,5,3,5,12,5,8,12,8,,Sleet,Sleet Showers,Rain,Rain Showers,Rain,Rain Showers,1,5,5,0,0,0,0,,18,1,0,48,0,0,55,0,0,S,0,0,2,0,0,1
13/07/2032,0,0,0,0,0,0,5,6,5,8,13,8,14,17,14,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0
01/08/2032,0,0,0,0,0,0,10,11,10,15,20,15,20,23,20,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,7,0,0,9,0,0,10,0,0,S,0,0,0,0,0,0
02/08/2032,2,1,0,2,1,0,10,12,10,12,15,12,15,17,15,,Rain,Rain Showers,Rain,Mod Rain,Rain,Mod Rain,10,13,17,0,0,0,0,,69,0,0,25,0,0,149,0,0,S,0,0,7,0,0,3
03/08/2032,1,1,0,1,1,0,8,11,8,13,18,13,18,26,18,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,3,0,0,7,0,0,2,0,0,S,0,0,0,0,0,0
04/08/2032,7,5,3,6,4,2,10,14,9,12,19,12,15,19,15,,Rain,Rain Showers,Rain,Rain Showers,Rain,Mod Rain,10,8,12,0,0,0,0,,68,0,0,25,0,0,59,0,0,S,0,0,7,0,0,1
05/08/2032,4,2,1,4,2,1,15,15,15,17,24,17,20,21,20,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,2,5,2,0,0,0,0,,103,0,0,86,0,0,177,0,0,SE,0,0,1,0,0,1
06/08/2032,4,2,1,4,2,1,13,17,13,15,20,15,18,18,18,,Rain,Mod Rain,Rain,Mod Rain,Rain,Rain Showers,14,12,3,0,0,0,0,,75,0,0,121,0,0,123,0,0,S,0,0,1,0,0,1
07/08/2032,12,7,4,5,3,1,11,11,11,17,22,17,21,25,21,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,7,1,0,7,0,0,5,0,0,S,0,0,0,0,0,0
08/08/2032,7,4,3,4,2,1,12,17,12,17,21,17,22,31,22,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,13,,5,0,0,3,0,0,10,0,0,S,0,0,0,0,0,0
09/08/2032,0,0,0,0,0,0,10,11,10,15,21,15,20,24,20,,Cloudy,,Cloudy,,Cloudy,,0,0,0,0,0,0,0,,4,0,0,10,0,0,2,0,0,S,0,0,0,0,0,0
10/08/2032,10,6,3,7,4,2,10,14,9,13,16,13,15,18,15,,Rain,Rain Showers,Rain,Mod Rain,Rain,Mod Rain,5,19,15,0,0,0,0,,61,0,0,89,0,0,122,0,0,SW,0,0,8,0,0,4
11/08/2032,0,0,0,0,0,0,8,12,8,13,17,13,18,23,18,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,3,0,0,8,0,0,4,0,0,S,0,0,0,0,0,0
12/08/2032,2,1,1,2,1,1,11,11,11,13,21,13,21,24,21,,Rain,Rain Showers,Sunny,,Sunny,,3,0,0,0,0,0,0,,87,0,0,40,0,0,168,0,0,S,0,0,0,0,0,0
13/08/2032,2,1,0,2,1,0,9,15,9,14,17,14,19,27,19,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,5,0,0,2,0,0,2,0,0,SE,0,0,0,0,0,0
14/08/2032,5,3,2,5,3,2,6,8,6,8,20,8,16,17,16,,Rain,Rain Showers,Sunny,,Sunny,,2,0,0,0,0,0,0,,17,0,0,58,0,0,63,0,0,S,0,0,0,0,0,0
15/08/2032,30,17,8,8,5,3,11,11,9,16,24,16,21,22,21,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,5,2,0,6,0,0,4,0,0,S,0,0,0,0,0,0
16/08/2032,0,0,0,0,0,0,14,18,14,17,22,17,20,23,20,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,4,2,2,0,0,0,0,,101,0,0,68,0,0,176,0,0,S,0,0,1,0,0,1
17/08/2032,4,2,1,4,2,1,9,15,9,14,20,14,19,22,19,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,8,0,0,4,0,0,7,0,0,S,0,0,0,0,0,0
18/08/2032,9,5,3,5,3,2,7,13,7,12,19,12,17,25,17,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,5,0,0,5,0,0,9,0,0,S,0,0,0,0,0,0
19/08/2032,15,10,7,5,3,2,13,13,13,16,20,16,18,21,18,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,2,2,5,0,0,0,0,,93,1,0,110,0,0,182,0,0,SW,0,0,1,0,0,2
20/08/2032,0,0,0,0,0,0,13,17,13,16,18,16,18,21,18,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,1,3,2,0,0,0,0,,39,0,0,62,0,0,126,0,0,S,0,0,1,0,0,1
21/08/2032,1,1,0,1,1,0,4,6,4,6,10,6,9,11,9,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,5,2,5,0,0,0,0,,31,0,0,26,0,0,62,0,0,SW,0,0,3,0,0,1
22/08/2032,0,0,0,0,0,0,4,6,4,6,9,6,9,9,9,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,3,1,3,0,0,0,0,,19,0,0,25,0,0,44,0,0,SW,0,0,2,0,0,1
23/08/2032,1,1,1,1,1,1,8,14,8,13,19,13,18,22,18,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,6,0,0,10,0,0,2,0,0,SW,0,0,0,0,0,0
24/08/2032,8,5,3,4,3,2,6,6,6,9,19,9,17,18,17,,Rain,Rain Showers,Sunny,,Sunny,,1,0,0,0,0,0,0,,52,0,0,45,0,0,83,0,0,S,0,0,0,0,0,0
25/08/2032,10,6,4,8,5,3,11,13,10,14,25,14,21,21,21,,Rain,Rain Showers,Sunny,,Sunny,,2,0,0,0,0,0,0,,46,1,0,56,0,0,193,0,0,S,0,0,0,0,0,0
26/08/2032,0,0,0,0,0,0,7,9,7,12,15,12,17,22,17,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,4,0,0,2,0,0,2,0,0,SW,0,0,0,0,0,0
27/08/2032,0,0,0,0,0,0,11,11,11,14,20,14,16,19,16,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,5,1,5,0,0,0,0,,88,0,0,68,0,0,64,0,0,SW,0,0,1,0,0,1
28/08/2032,4,2,1,4,2,1,6,7,6,8,15,8,11,15,11,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,2,1,5,0,0,0,0,,42,0,0,68,0,0,99,0,0,S,0,0,2,0,0,1
29/08/2032,7,5,3,7,5,3,6,8,4,8,18,8,16,20,16,,Rain,Rain Showers,Partly Cloudy,,Partly Cloudy,,10,0,0,0,0,0,0,,18,0,0,25,0,0,95,0,0,S,0,0,0,0,0,0
30/08/2032,0,0,0,0,0,0,8,8,8,10,14,10,13,14,13,,Rain,Mod Rain,Rain,Rain Showers,Rain,Mod Rain,18,5,11,0,0,0,0,,23,0,0,102,0,0,114,0,0,S,0,0,5,0,0,2
31/08/2032,38,23,14,20,12,7,6,7,2,9,17,7,17,20,16,,Rain,Mod Rain,Partly Cloudy,,Partly Cloudy,,20,0,0,0,0,0,0,,34,2,0,64,1,0,133,1,0,S,0,0,0,0,0,0
01/09/2032,24,14,8,16,9,5,9,15,6,14,16,14,19,24,20,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,8,1,0,9,0,0,9,1,0,SW,0,0,0,0,0,0
02/09/2032,1,1,0,1,1,0,6,7,6,9,18,9,16,17,16,,Rain,Rain Showers,Partly Cloudy,,Partly Cloudy,,9,0,0,0,0,0,0,,49,0,0,79,0,0,114,0,0,SW,0,0,0,0,0,0
03/09/2032,5,3,2,5,3,2,7,9,6,10,19,10,17,19,17,,Rain,Rain Showers,Partly Cloudy,,Partly Cloudy,,7,0,0,0,0,0,0,,28,0,0,48,0,0,120,0,0,S,0,0,0,0,0,0
04/09/2032,8,5,4,8,5,4,5,8,3,7,14,6,10,14,10,,Rain,Mod Rain,Rain,Rain Showers,Rain,Rain Showers,20,10,5,0,0,0,0,,25,0,0,30,0,0,89,0,0,S,0,0,1,0,0,1
05/09/2032,34,19,9,12,7,4,7,7,4,12,19,11,17,19,17,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,5,2,0,5,0,0,3,0,0,S,0,0,0,0,0,0
06/09/2032,28,18,11,8,5,3,7,7,5,9,16,9,12,13,12,,Rain,Rain Showers,Rain,Rain Showers,Rain,Rain Showers,8,5,4,0,0,0,0,,47,1,0,37,0,0,81,0,0,S,0,0,2,0,0,1
07/09/2032,10,6,3,10,6,3,4,6,1,7,13,5,9,13,9,,Rain,Mod Rain,Rain,Mod Rain,Rain,Mod Rain,19,19,19,0,0,0,0,,31,1,0,42,0,0,85,0,0,S,0,0,8,0,0,3
08/09/2032,2,1,1,2,1,1,3,6,3,6,12,6,8,12,8,,Rain,Mod Rain,Rain,Heavy Rain,Rain,Rain Showers,18,24,7,0,0,0,0,,19,0,0,51,0,0,57,0,0,S,0,0,3,0,0,1
09/09/2032,2,1,1,2,1,1,6,9,6,11,16,11,16,16,16,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,3,0,0,6,0,0,2,0,0,S,0,0,0,0,0,0
10/09/2032,9,5,2,9,5,2,4,6,1,9,15,8,14,16,14,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,8,0,0,9,0,0,2,0,0,SW,0,0,0,0,0,0
11/09/2032,1,1,1,1,1,1,3,5,3,5,9,5,8,10,8,,Sleet,Sleet Showers,Rain,Mod Rain,Rain,Rain Showers,4,11,9,0,0,0,0,,20,0,0,43,0,0,55,0,0,S,0,0,6,0,0,3
12/09/2032,1,0,0,1,0,0,6,10,6,11,16,11,16,19,16,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,3,0,0,5,0,0,6,0,0,SW,0,0,0,0,0,0
13/09/2032,51,33,21,38,23,12,6,6,0,8,17,4,16,19,15,,Rain,Rain Showers,Partly Cloudy,,Partly Cloudy,,1,0,0,0,0,0,0,,31,3,0,26,1,0,158,1,0,SW,0,0,0,0,0,0
14/09/2032,19,11,5,19,11,5,3,5,-2,5,11,2,8,12,6,,Sleet,Sleet Showers,Rain,Rain Showers,Rain,Heavy Rain,12,5,24,0,0,0,0,,14,1,0,21,1,0,38,1,0,S,0,0,12,0,0,5
15/09/2032,12,8,5,12,8,5,2,5,-1,5,7,3,7,9,7,,Sleet,Sleet Showers,Rain,Heavy Rain,Rain,Mod Rain,18,25,16,0,0,0,0,,8,1,0,50,0,0,60,0,0,S,0,0,4,0,0,6
16/09/2032,32,19,10,28,16,8,3,3,-2,6,16,2,13,14,12,,Rain,Rain Showers,Sunny,,Sunny,,2,0,0,0,0,0,0,,25,2,0,42,1,0,108,1,0,S,0,0,0,0,0,0
17/09/2032,37,21,11,25,15,8,4,5,-1,7,11,3,9,13,8,,Rain,Heavy Rain,Rain,Mod Rain,Rain,Heavy Rain,21,16,23,0,0,0,0,,31,2,0,35,1,0,65,1,0,S,0,0,6,0,0,3
18/09/2032,78,43,20,20,11,6,6,8,2,11,17,9,16,21,16,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,10,4,0,6,1,0,3,1,0,S,0,0,0,0,0,0
19/09/2032,40,24,13,11,7,4,3,3,-1,6,12,4,8,8,8,,Sleet,Sleet Showers,Rain,Rain Showers,Rain,Mod Rain,14,10,17,0,0,0,0,,26,2,0,45,0,0,80,0,0,S,0,0,11,0,0,6
20/09/2032,0,0,0,0,0,0,2,3,2,7,16,7,12,13,12,,Cloudy,,Cloudy,,Cloudy,,0,0,0,0,0,0,0,,6,0,0,6,0,0,10,0,0,S,0,0,0,0,0,0
21/09/2032,5,3,2,5,3,2,4,6,4,9,14,9,14,17,14,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,5,0,0,8,0,0,7,0,0,S,0,0,0,0,0,0
22/09/2032,5,3,2,5,3,2,1,5,-2,6,14,6,11,13,11,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,6,0,0,7,0,0,5,0,0,SW,0,0,0,0,0,0
23/09/2032,10,7,4,10,7,4,2,4,-1,5,13,3,13,14,13,,Sleet,Sleet Showers,Partly Cloudy,,Partly Cloudy,,3,0,0,0,0,0,0,,20,1,0,15,0,0,76,0,0,SW,0,0,0,0,0,0
24/09/2032,0,0,0,0,0,0,1,3,1,6,13,6,11,14,11,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,3,0,0,6,0,0,9,0,0,SW,0,0,0,0,0,0
25/09/2032,20,11,5,20,11,5,0,2,-5,3,6,-1,5,7,5,,Sleet,Sleet Showers,Sleet,Sleet Showers,Rain,Rain Showers,6,23,10,0,0,0,0,,2,1,0,26,1,0,53,0,0,SW,0,0,1,0,0,2
26/09/2032,25,15,8,21,13,8,0,2,-6,5,11,2,10,13,9,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,7,1,0,5,1,0,8,1,0,SW,0,0,0,0,0,0
27/09/2032,60,41,28,21,14,8,4,11,-1,9,13,6,14,18,13,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,9,3,0,11,1,0,4,1,0,SW,0,0,0,0,0,0
28/09/2032,10,7,4,10,7,4,2,3,-2,4,10,2,7,10,7,,Sleet,Sleet Showers,Rain,Heavy Rain,Rain,Mod Rain,15,21,15,0,0,0,0,,6,1,0,44,0,0,56,0,0,SW,0,0,9,0,0,5
29/09/2032,3,1,1,3,1,1,0,0,0,5,10,5,10,12,10,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,3,0,0,2,0,0,10,0,0,SW,0,0,0,0,0,0
30/09/2032,26,15,8,16,10,5,-4,-3,-11,-2,1,-6,1,3,-1,,Snow,Snow Showers,Snow,Snow Showers,Sleet,Sleet Showers,0,0,3,4,4,0,0,,1,1,0,0,0,4,7,1,0,SW,0,0,2,0,0,1
01/10/2032,5,3,1,5,3,1,-1,3,-1,2,5,2,4,4,4,,Snow,Snow Showers,Sleet,Sleet Showers,Rain,Rain Showers,0,4,1,4,0,0,0,,0,0,4,4,0,0,27,0,0,SW,0,0,0,0,0,0
02/10/2032,19,11,6,19,11,6,-5,-2,-11,-2,2,-7,0,0,-2,,Snow,Snow Showers,Snow,Light Snow,Sleet,Sleet Showers,0,0,3,4,6,0,0,,1,1,7,1,1,5,4,1,0,SW,0,0,1,0,0,1
03/10/2032,28,17,9,24,14,7,-1,1,-7,2,5,-3,4,7,2,,Snow,Mod Snow,Sleet,Sleet Showers,Rain,Rain Showers,0,6,10,20,0,0,0,,1,1,25,16,1,0,18,1,0,SW,0,0,5,0,0,4
04/10/2032,5,3,2,5,3,2,-3,3,-6,2,8,2,7,15,7,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,8,0,17,8,0,0,3,0,0,SW,0,0,0,0,0,0
05/10/2032,31,18,10,31,18,10,4,4,-2,6,14,3,14,16,13,,Rain,Rain Showers,Sunny,,Sunny,,5,0,0,0,0,0,0,,13,2,4,27,1,0,113,1,0,SW,0,0,0,0,0,0
06/10/2032,1,1,0,1,1,0,-4,-3,-4,-2,5,-2,1,3,1,,Snow,Snow Showers,Snow,Snow Showers,Sleet,Sleet Showers,0,0,5,3,4,0,0,,0,0,7,0,0,4,7,0,0,SW,0,0,4,0,0,1
07/10/2032,9,5,2,9,5,2,3,7,0,5,15,4,13,14,13,,Sleet,Sleet Showers,Sunny,,Sunny,,3,0,0,0,0,0,0,,11,0,0,37,0,0,64,0,0,SW,0,0,0,0,0,0
08/10/2032,93,52,25,47,30,19,3,7,-5,5,8,0,8,9,4,,Sleet,Sleet Showers,Rain,Rain Showers,Rain,Rain Showers,4,5,2,0,0,0,0,,17,5,0,27,2,0,32,2,0,SW,0,0,1,0,0,0
09/10/2032,0,0,0,0,0,0,-6,0,-6,-8,-3,-8,-11,-3,-11,Yes,Sunny,,Sunny,,Fog,,0,0,0,0,0,0,0,,4,0,0,10,0,0,0,0,0,W,0,0,0,0,0,0
10/10/2032,116,80,55,37,25,16,-7,-6,-17,-4,-1,-12,-2,0,-7,,Snow,Snow Showers,Snow,Light Snow,Snow,Snow Showers,0,0,0,5,7,4,0,,6,6,0,1,1,6,2,2,3,W,3,2,0,5,3,0
11/10/2032,83,54,35,20,13,8,1,5,-4,6,9,3,11,17,10,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,9,4,0,9,1,0,8,1,0,W,0,0,0,0,0,0
12/10/2032,38,26,17,14,8,5,-5,-4,-11,-3,1,-6,0,2,0,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,2,2,2,0,,2,2,0,0,0,2,0,0,2,W,2,1,0,2,2,0
13/10/2032,1,1,0,1,1,0,-7,-5,-7,-5,2,-5,-2,0,-2,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,1,1,1,0,,0,0,1,0,0,3,0,0,2,W,1,2,0,1,3,0
14/10/2032,0,0,0,0,0,0,1,1,1,3,15,3,11,14,11,,Sleet,Sleet Showers,Sunny,,Sunny,,3,0,0,0,0,0,0,,2,0,0,29,0,0,64,0,0,W,0,0,0,0,0,0
15/10/2032,19,11,6,19,11,6,-6,-1,-14,-1,6,-6,4,9,2,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,8,1,0,3,1,0,4,1,0,W,0,0,0,0,0,0
16/10/2032,0,0,0,0,0,0,-5,-5,-5,-2,2,-2,0,1,0,,Snow,Snow Showers,Snow,Snow Showers,Sleet,Sleet Showers,0,0,5,4,4,0,0,,0,0,4,0,0,4,3,0,0,W,0,0,4,0,0,2
17/10/2032,0,0,0,0,0,0,-1,1,-1,4,12,4,9,9,9,,Cloudy,,Cloudy,,Cloudy,,0,0,0,0,0,0,0,,5,0,0,5,0,0,7,0,0,W,0,0,0,0,0,0
18/10/2032,36,20,9,21,13,7,-9,-2,-17,-4,0,-9,1,8,-2,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,17,2,0,3,1,0,8,1,0,W,0,0,0,0,0,0
19/10/2032,0,0,0,0,0,0,-6,-4,-6,-4,1,-4,-1,1,-1,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,1,1,1,0,,0,0,1,0,0,1,0,0,1,SW,1,1,0,1,1,0
20/10/2032,62,38,22,29,17,10,-5,-1,-14,0,5,-5,5,9,2,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,9,3,0,5,1,0,11,1,0,SW,0,0,0,0,0,0
21/10/2032,17,10,5,17,10,5,-8,-7,-16,-6,-1,-11,-3,-2,-3,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,4,4,0,,1,1,3,0,0,4,0,0,3,SW,3,3,0,5,4,0
22/10/2032,9,5,3,9,5,3,-5,0,-9,1,8,-2,6,12,6,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,8,0,0,9,0,0,8,0,0,SW,0,0,0,0,0,0
23/10/2032,0,0,0,0,0,0,-11,-9,-11,-13,-8,-13,-16,-11,-16,Yes,Sunny,,Sunny,,Fog,,0,0,0,0,0,0,0,,14,0,0,2,0,0,0,0,0,SW,0,0,0,0,0,0
24/10/2032,26,17,11,26,17,11,-3,2,-10,2,5,-2,7,16,5,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,11,1,0,9,1,0,4,1,0,SW,0,0,0,0,0,0
25/10/2032,85,51,28,33,20,12,-7,-7,-16,-4,5,-11,3,3,0,,Snow,Light Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,7,0,0,0,,4,4,3,1,1,0,20,1,0,W,0,0,0,0,0,0
26/10/2032,2,1,1,2,1,1,-7,-4,-7,-2,4,-2,3,12,3,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,7,0,0,3,0,0,3,0,0,W,0,0,0,0,0,0
27/10/2032,13,8,5,13,8,5,-11,-10,-18,-9,-5,-14,-6,-2,-9,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,1,1,1,0,,1,1,0,0,0,1,1,1,1,W,1,1,0,2,1,0
28/10/2032,77,50,32,30,19,11,-9,-5,-19,-7,3,-14,1,1,-3,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,2,0,0,0,,4,4,0,1,1,0,4,1,0,W,0,0,0,0,0,0
29/10/2032,54,30,15,21,13,7,-7,-3,-14,-4,1,-9,-2,-1,-5,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,26,26,29,0,,3,3,23,1,1,25,1,1,28,W,26,25,0,38,37,0
30/10/2032,0,0,0,0,0,0,-3,1,-3,-5,-1,-5,-8,-4,-8,Yes,Sunny,,Sunny,,Fog,,0,0,0,0,0,0,0,,9,0,14,9,0,16,0,0,28,W,0,25,0,0,37,0
31/10/2032,1,1,0,1,1,0,-12,-7,-12,-7,-2,-7,-2,1,-2,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,13,0,1,4,0,12,8,0,20,SW,0,17,0,0,29,0
01/11/2032,47,30,19,38,24,15,-11,-9,-22,-8,-5,-17,-6,-6,-12,,Snow,Snow Showers,Snow,Light Snow,Snow,Snow Showers,0,0,0,5,7,4,0,,2,2,4,1,1,18,1,1,23,SW,3,19,0,5,33,0
02/11/2032,3,2,1,3,2,1,-7,-7,-7,-5,2,-5,-2,1,-2,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,32,29,40,0,,0,0,36,0,0,47,0,0,62,SW,33,52,0,46,79,0
03/11/2032,28,17,9,28,17,9,-7,-5,-16,-2,4,-8,3,6,0,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,1,1,34,1,1,46,11,1,52,SW,0,41,0,0,68,0
04/11/2032,14,8,4,14,8,4,-13,-13,-21,-11,0,-16,-3,-2,-3,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,3,0,0,0,,1,1,37,0,0,46,0,0,51,SW,0,41,0,0,68,0
05/11/2032,30,20,13,30,20,13,-9,-8,-18,-6,-1,-13,-4,-3,-9,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,16,18,15,0,,2,2,51,1,1,63,1,1,64,W,13,52,0,20,87,0
06/11/2032,135,86,54,47,28,15,-14,-12,-27,-9,-2,-18,-4,4,-10,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,19,7,32,9,1,53,40,2,24,SW,0,12,0,0,47,0
07/11/2032,6,3,2,6,3,2,-9,-7,-13,-6,-2,-6,-4,-4,-4,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,36,45,33,0,,0,0,68,0,0,98,0,0,57,SW,29,40,0,39,86,0
08/11/2032,1,1,0,1,1,0,-9,-6,-9,-7,-2,-7,-4,-2,-4,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,20,18,17,0,,0,0,88,0,0,116,0,0,73,SW,15,55,0,22,108,0
09/11/2032,1,0,0,1,0,0,-11,-8,-11,-9,-2,-9,-6,-4,-6,,Snow,Light Snow,Snow,Light Snow,Snow,Mod Snow,0,0,0,10,9,11,0,,0,0,98,0,0,126,0,0,85,W,10,64,0,14,121,0
10/11/2032,54,31,15,29,17,8,-10,-7,-20,-5,4,-12,0,1,-4,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,3,3,95,1,1,125,3,1,82,SW,0,62,0,0,119,0
11/11/2032,46,27,14,22,13,6,-13,-13,-22,-10,-1,-17,-2,-2,-6,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,5,0,0,0,,2,2,98,1,1,124,1,1,81,SW,0,61,0,0,118,0
12/11/2032,83,47,23,43,25,13,-13,-12,-25,-10,-6,-19,-8,-4,-14,,Snow,Heavy Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,21,15,15,0,,4,4,115,1,1,138,1,1,95,W,13,72,0,19,136,0
13/11/2032,3,2,1,3,2,1,-16,-12,-16,-13,-6,-13,-6,-4,-6,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,1,0,0,0,,0,0,116,0,0,138,0,0,95,W,0,72,0,0,136,0
14/11/2032,1,1,1,1,1,1,-15,-11,-15,-10,-5,-10,-5,0,-5,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,13,0,103,4,0,134,1,0,93,W,0,71,0,0,134,0
15/11/2032,17,10,5,17,10,5,-15,-11,-24,-10,-3,-16,-5,3,-5,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,11,1,92,3,0,130,51,0,42,W,0,20,0,0,84,0
16/11/2032,0,0,0,0,0,0,-10,-10,-10,-8,4,-8,0,3,0,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,2,0,0,0,,0,0,94,0,0,130,0,0,42,SW,0,20,0,0,84,0
